Player,Position,SeasonsPlayed,Weighted_Pts*_PerGame,Weighted_Passing_Yds_PerGame,Weighted_Passing_TD_PerGame,Weighted_Passing_Int_PerGame,Weighted_Rushing_Yds_PerGame,Weighted_Rushing_TD_PerGame,Weighted_Receiving_Rec_PerGame,Weighted_Receiving_Yds_PerGame,Weighted_Receiving_TD_PerGame,Weighted_Pts*,Weighted_Passing_Yds,Weighted_Passing_TD,Weighted_Passing_Int,Weighted_Rushing_Yds,Weighted_Rushing_TD,Weighted_Receiving_Rec,Weighted_Receiving_Yds,Weighted_Receiving_TD,Weighted_GamesPlayed,TotalWeight,ProjectedPointsPerGame,ProjectedPoints
Jameis WinstonJ. Winston,QB,3,12.234166666666667,181.425,1.0833333333333335,1.1008333333333333,5.706666666666668,0.06500000000000002,0.0,0.0,0.0,116.76500000000001,1683.4950000000001,10.285000000000002,9.955000000000002,59.45500000000001,0.7150000000000001,0.0,0.0,0.0,9.845000000000002,1.0,12.234166666666667,195.74666666666667
Mike GesickiM. Gesicki,TE,3,3.8054807692307695,0.0,0.0,0.0,0.0,0.0,2.9912820512820515,31.3119391025641,0.17112179487179485,48.8775,0.0,0.0,0.0,0.0,0.0,38.332499999999996,402.325,2.1849999999999996,12.112499999999999,1.0,3.8054807692307695,60.88769230769231
Nathan PetermanN. Peterman,RB,2,-0.1285714285714286,3.2142857142857144,0.0,0.1285714285714286,-2.5714285714285716,0.0,0.0,0.0,0.0,-0.2571428571428572,6.428571428571429,0.0,0.2571428571428572,-2.5714285714285716,0.0,0.0,0.0,0.0,1.1571428571428573,0.35,-0.1285714285714286,-2.0571428571428574
Erik EzukanmaE. Ezukanma,RB,1,0.45,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,1.8,0.25,0.45,7.2
Diontae JohnsonD. Johnson,TE,3,5.943437499999999,0.0,0.0,0.0,0.6115625,0.0,3.821770833333334,45.45947916666667,0.31072916666666667,57.8075,0.0,0.0,0.0,6.08,0.0,38.285,453.4825,2.8025,9.31,1.0,5.943437499999999,95.09499999999998
Matt RyanM. Ryan,QB,1,16.59166666666667,280.225,1.2833333333333334,1.1916666666666667,6.416666666666667,0.09166666666666667,0.0,0.0,0.0,199.10000000000002,3362.7,15.400000000000002,14.3,77.0,1.1,0.0,0.0,0.0,13.200000000000003,0.1,16.59166666666667,265.4666666666667
Malik WashingtonM. Washington,TE,1,1.5833333333333333,0.0,0.0,0.0,3.8,0.10555555555555553,1.9,14.144444444444444,0.0,14.25,0.0,0.0,0.0,34.199999999999996,0.95,17.099999999999998,127.3,0.0,8.549999999999999,0.65,1.5833333333333333,25.333333333333332
Andrei IosivasA. Iosivas,WR,2,4.523809523809525,0.0,0.0,0.0,0.0,0.0,2.119047619047619,25.84126984126984,0.4126984126984127,55.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,316.88888888888886,4.888888888888889,11.333333333333334,0.9,4.523809523809525,72.3809523809524
JaMycal HastyJ. Hasty,TE,2,1.8261111111111112,0.0,0.0,0.0,8.307222222222222,0.021111111111111112,1.125925925925926,6.727407407407407,0.10203703703703702,17.796666666666667,0.0,0.0,0.0,80.75,0.2533333333333333,10.766666666666667,64.53666666666666,0.95,8.93,0.75,1.8261111111111112,29.21777777777778
Jacob EasonJ. Eason,RB,1,0.0,53.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Calvin AustinC. Austin,WR,2,3.9685185185185183,0.0,0.0,0.0,1.134259259259259,0.023148148148148147,1.9342592592592593,29.05925925925926,0.21574074074074076,57.44444444444444,0.0,0.0,0.0,13.61111111111111,0.2777777777777778,27.833333333333332,423.3888888888889,3.1666666666666665,14.166666666666666,0.9,3.9685185185185183,63.49629629629629
Collin JohnsonC. Johnson,TE,2,0.2638888888888889,0.0,0.0,0.0,0.0,0.0,0.95,7.019444444444445,0.0,0.2638888888888889,0.0,0.0,0.0,0.0,0.0,0.95,7.019444444444445,0.0,0.95,0.9,0.2638888888888889,4.222222222222222
Malik TaylorM. Taylor,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,12.35,0.0,1.9,0.25,0.0,0.0
Roschon JohnsonR. Johnson,RB,2,4.445,0.0,0.0,0.0,15.158571428571427,0.4257142857142857,1.322142857142857,9.452142857142858,0.0,48.45,0.0,0.0,0.0,175.3,4.4,15.65,109.45,0.0,10.0,0.9,4.445,71.12
Justin WatsonJ. Watson,TE,3,2.699085081585082,0.0,0.0,0.0,0.0,0.0,1.7076379176379177,23.59616938616939,0.13205516705516707,31.112499999999997,0.0,0.0,0.0,0.0,0.0,19.474999999999998,271.12999999999994,1.52,10.735,1.0,2.699085081585082,43.18536130536131
Duke JohnsonD. Johnson,RB,1,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Tommy SweeneyT. Sweeney,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.6499999999999995,0.0,0.95,0.1,0.0,0.0
Jarvis LandryJ. Landry,TE,1,3.8,0.0,0.0,0.0,0.0,0.0,2.96875,32.3,0.11875,30.4,0.0,0.0,0.0,0.0,0.0,23.75,258.4,0.95,7.6,0.1,3.8,60.8
Terry McLaurinT. McLaurin,WR,3,10.1525,0.0,0.0,0.0,0.2679166666666667,0.0,4.842499999999999,67.33791666666667,0.6116666666666667,153.10000000000002,0.0,0.0,0.0,4.2,0.0,73.1,1017.05,9.200000000000001,15.1,1.0,10.1525,162.44
Charlie JonesC. Jones,TE,2,-0.5981481481481481,0.0,0.0,0.0,0.0,0.0,1.037962962962963,4.75,0.0,-0.4222222222222222,0.0,0.0,0.0,0.0,0.0,1.7416666666666665,7.388888888888888,0.0,1.4777777777777774,0.9,-0.5981481481481481,-9.57037037037037
Damien HarrisD. Harris,RB,2,3.068571428571429,0.0,0.0,0.0,20.717142857142857,0.18428571428571427,0.6257142857142858,4.105714285714287,0.0,24.68571428571429,0.0,0.0,0.0,166.8857142857143,1.4142857142857146,5.400000000000001,34.20000000000001,0.0,6.428571428571429,0.35,3.068571428571429,49.09714285714286
Khalil ShakirK. Shakir,TE,3,5.682948717948718,0.0,0.0,0.0,0.3591208791208791,0.0,3.9652060439560444,46.45934981684981,0.2288003663003663,76.09499999999998,0.0,0.0,0.0,4.845,0.0,53.769999999999996,624.34,3.04,12.302499999999998,1.0,5.682948717948718,90.92717948717949
Sam EhlingerS. Ehlinger,QB,1,8.066666666666668,133.46666666666667,0.3666666666666667,0.3666666666666667,24.200000000000003,0.0,0.0,0.0,0.0,24.200000000000003,400.4,1.1,1.1,72.60000000000001,0.0,0.0,0.0,0.0,3.3000000000000007,0.1,8.066666666666668,129.0666666666667
Clayton TuneC. Tune,RB,2,0.18749999999999997,4.4,0.0,0.1,0.4749999999999998,0.05,0.0,0.0,0.0,1.1,20.7,0.0,0.5,3.3499999999999996,0.25,0.0,0.0,0.0,3.85,0.9,0.18749999999999997,2.9999999999999996
Ja'Marr ChaseJ. Chase,WR,3,14.348787878787878,-0.11666666666666667,0.0,0.0,1.3593939393939394,0.0,6.998181818181819,94.11060606060606,0.8827272727272728,210.25,-1.75,0.0,0.0,20.1,0.0,102.1,1376.75,12.95,14.6,1.0,14.348787878787878,229.58060606060604
Rashod BatemanR. Bateman,WR,3,6.427142857142857,0.0,0.0,0.0,0.3,0.0,2.644047619047619,42.83095238095238,0.4280952380952381,84.1,0.0,0.0,0.0,4.5,0.0,34.85,554.45,5.65,13.35,1.0,6.427142857142857,102.83428571428571
Re'Mahn DavisR. Davis,RB,1,4.95,0.0,0.0,0.0,23.721428571428575,0.19285714285714284,0.9,11.82857142857143,0.12857142857142856,69.3,0.0,0.0,0.0,332.1,2.7,12.599999999999998,165.6,1.8,12.599999999999998,0.65,4.95,79.2
Ko KieftK. Kieft,TE,2,4.459183673469388,0.0,0.0,0.0,0.0,0.0,0.95,4.459183673469388,0.7173469387755103,6.785714285714286,0.0,0.0,0.0,0.0,0.0,2.578571428571429,23.071428571428573,0.95,2.578571428571429,0.35,4.459183673469388,71.34693877551021
Kwamie LassiterK. Lassiter,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.9,0.0,0.95,0.25,0.0,0.0
Israel AbanikandaI. Abanikanda,TE,1,1.3299999999999998,0.0,0.0,0.0,12.16,0.0,1.3299999999999998,8.17,0.0,6.6499999999999995,0.0,0.0,0.0,60.8,0.0,6.6499999999999995,40.85,0.0,4.75,0.25,1.3299999999999998,21.279999999999998
Darren WallerD. Waller,TE,2,5.208256029684602,0.0,0.0,0.0,0.0,0.0,3.9075139146567714,44.96372912801485,0.17801484230055656,49.535714285714285,0.0,0.0,0.0,0.0,0.0,38.949999999999996,439.85,1.4928571428571429,9.364285714285714,0.35,5.208256029684602,83.33209647495363
Deebo SamuelD. Samuel,WR,3,8.308333333333334,0.0,0.0,0.0,11.721428571428572,0.1642857142857143,3.9857142857142858,53.903571428571425,0.24166666666666667,110.15,0.0,0.0,0.0,154.3,2.2,52.4,711.2,3.25,13.150000000000002,1.0,8.308333333333334,132.93333333333334
Tre' McKittyT. McKitty,TE,1,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,11.4,0.0,4.75,0.0,0.0,0.0,0.0,0.0,9.5,68.39999999999999,0.0,5.7,0.1,0.7916666666666666,12.666666666666666
Tyler DavisT. Davis,TE,1,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,8.233333333333333,0.0,1.9,0.0,0.0,0.0,0.0,0.0,3.8,24.7,0.0,2.85,0.1,0.6333333333333333,10.133333333333333
David BellD. Bell,TE,3,1.8683333333333334,0.0,0.0,0.0,0.0,0.0,2.4383333333333335,22.285416666666666,0.03958333333333333,5.7475,0.0,0.0,0.0,0.0,0.0,6.5075,60.515,0.2375,3.1825,1.0,1.8683333333333334,29.893333333333334
Jeff SmithJ. Smith,WR,1,2.2,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,26.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,134.0,0.0,5.0,0.1,2.2,35.2
Sincere McCormickS. McCormick,RB,1,4.05,0.0,0.0,0.0,41.175000000000004,0.0,1.35,6.525,0.0,16.2,0.0,0.0,0.0,164.70000000000002,0.0,5.4,26.1,0.0,3.6,0.65,4.05,64.8
Jason BrownleeJ. Brownlee,TE,1,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,17.733333333333334,0.31666666666666665,9.5,0.0,0.0,0.0,0.0,0.0,4.75,53.199999999999996,0.95,2.8499999999999996,0.25,3.1666666666666665,50.666666666666664
Aaron JonesA. Jones,RB,3,9.236625,0.0,0.0,0.0,59.092125,0.25125000000000003,2.5155,20.248875,0.128625,130.185,0.0,0.0,0.0,831.105,3.555,35.23500000000001,283.00500000000005,1.845,12.465,1.0,9.236625,147.786
Armani RogersA. Rogers,WR,1,1.75,0.0,0.0,0.0,6.000000000000001,0.0,1.25,16.0,0.0,7.0,0.0,0.0,0.0,24.000000000000004,0.0,5.0,64.0,0.0,4.0,0.1,1.75,28.0
Chris StrevelerC. Streveler,RB,1,7.2,81.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0,7.2,81.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0,0.9,0.1,7.2,115.2
Charlie WoernerC. Woerner,TE,2,0.27444444444444444,0.0,0.0,0.0,0.0,0.0,1.087222222222222,7.072222222222222,0.0,1.3722222222222222,0.0,0.0,0.0,0.0,0.0,4.644444444444445,30.611111111111107,0.0,3.9583333333333335,0.9,0.27444444444444444,4.391111111111111
Drake MayeD. Maye,QB,1,18.900000000000002,215.90000000000003,1.4000000000000001,1.0,38.900000000000006,0.2,0.0,0.0,0.0,207.9,2374.9,15.399999999999999,11.0,427.90000000000003,2.2,0.0,0.0,0.0,12.100000000000001,0.65,18.900000000000002,302.40000000000003
Jaylen WrightJ. Wright,RB,1,1.35,0.0,0.0,0.0,18.974999999999998,0.0,0.225,0.6,0.0,16.2,0.0,0.0,0.0,227.70000000000002,0.0,2.7,7.2,0.0,10.8,0.65,1.35,21.6
Michael BurtonM. Burton,TE,3,0.9856250000000001,0.0,0.0,0.0,0.7089375,0.06175,0.7445625,4.46025,0.06175,9.737499999999999,0.0,0.0,0.0,5.89,0.6174999999999999,7.0775,43.082499999999996,0.6174999999999999,8.549999999999999,1.0,0.9856250000000001,15.770000000000001
Ty MontgomeryT. Montgomery,TE,2,2.035714285714286,0.0,0.0,0.0,0.6785714285714286,0.0,1.4928571428571429,9.5,0.27142857142857146,2.578571428571429,0.0,0.0,0.0,5.564285714285714,0.0,4.207142857142857,31.214285714285715,0.27142857142857146,3.6642857142857146,0.35,2.035714285714286,32.57142857142858
David WellsD. Wells,TE,1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-9.5,0.0,0.95,0.25,0.0,0.0
Ryan GriffinR. Griffin,TE,1,0.2375,0.0,0.0,0.0,0.0,0.0,0.95,6.175,0.0,0.95,0.0,0.0,0.0,0.0,0.0,3.8,24.7,0.0,3.8,0.1,0.2375,3.8
Julian HillJ. Hill,TE,2,0.6465277777777778,0.0,0.0,0.0,0.0,0.0,1.3590277777777777,11.611111111111109,0.0,4.644444444444445,0.0,0.0,0.0,0.0,0.0,9.552777777777777,80.75,0.0,6.544444444444444,0.9,0.6465277777777778,10.344444444444445
Parker HesseP. Hesse,TE,1,0.35625,0.0,0.0,0.0,0.0,0.0,0.95,9.85625,0.0,2.85,0.0,0.0,0.0,0.0,0.0,7.6,78.85,0.0,7.6,0.1,0.35625,5.7
Pharoh CooperP. Cooper,RB,1,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
Jayden ReedJ. Reed,WR,2,9.11111111111111,0.0,0.0,0.0,10.814814814814815,0.0925925925925926,3.8333333333333335,53.0,0.4814814814814815,123.33333333333333,0.0,0.0,0.0,145.0,1.2777777777777777,52.05555555555556,714.2222222222222,6.555555555555555,13.555555555555557,0.9,9.11111111111111,145.77777777777777
Chris MyarickC. Myarick,TE,1,1.7416666666666667,0.0,0.0,0.0,0.0,0.0,1.1083333333333334,10.291666666666666,0.15833333333333333,10.45,0.0,0.0,0.0,0.0,0.0,6.6499999999999995,61.75,0.95,5.7,0.1,1.7416666666666667,27.866666666666667
Kenny PickettK. Pickett,RB,3,4.6275,77.02499999999999,0.30375,0.28875,4.5375000000000005,0.04125,0.0,0.0,0.0,43.830000000000005,751.14,2.475,2.295,40.410000000000004,0.49500000000000005,0.0,0.0,0.0,6.120000000000001,1.0,4.6275,74.04
Zach ErtzZ. Ertz,TE,3,4.451428571428571,0.0,0.0,0.0,0.0,0.0,3.626738095238095,32.349309523809524,0.2365952380952381,57.7125,0.0,0.0,0.0,0.0,0.0,44.84,415.19749999999993,3.0875,11.875,1.0,4.451428571428571,71.22285714285714
George PickensG. Pickens,WR,3,7.967291666666667,0.0,0.0,0.0,0.06937500000000002,0.006666666666666667,4.290208333333333,68.71416666666667,0.260625,106.05000000000001,0.0,0.0,0.0,2.25,0.1,56.4,910.4,3.5,13.3,1.0,7.967291666666667,127.47666666666667
Kayshon BoutteK. Boutte,WR,2,3.0277777777777777,0.0,0.0,0.0,0.0,0.0,2.055555555555556,27.305555555555554,0.11111111111111112,37.833333333333336,0.0,0.0,0.0,0.0,0.0,23.666666666666668,325.94444444444446,1.4444444444444444,9.944444444444445,0.9,3.0277777777777777,48.44444444444444
Nathaniel DellN. Dell,WR,2,7.666666666666666,0.0,0.0,0.0,3.8055555555555554,0.0,4.138888888888888,56.75,0.3611111111111111,90.33333333333334,0.0,0.0,0.0,45.22222222222222,0.0,49.888888888888886,678.6666666666666,4.111111111111112,12.166666666666668,0.9,7.666666666666666,122.66666666666666
Rome OdunzeR. Odunze,WR,1,5.533333333333333,0.0,0.0,0.0,1.0,0.0,3.4,46.733333333333334,0.2,83.0,0.0,0.0,0.0,15.0,0.0,50.99999999999999,701.0,3.0,15.0,0.65,5.533333333333333,88.53333333333333
Spencer RattlerS. Rattler,QB,1,10.175,194.15,0.55,0.55,16.775,0.0,0.0,0.0,0.0,40.7,776.6,2.2,2.2,67.1,0.0,0.0,0.0,0.0,4.4,0.65,10.175,162.8
Jerry JeudyJ. Jeudy,WR,3,7.558205128205128,0.0,0.0,0.0,0.007692307692307693,0.0,4.446923076923077,64.06230769230768,0.23615384615384616,111.65,0.0,0.0,0.0,0.1,0.0,65.75,948.3500000000001,3.45,14.8,1.0,7.558205128205128,120.93128205128205
Deven ThompkinsD. Thompkins,TE,3,0.4566477272727273,0.0,0.0,0.0,3.1447159090909094,0.0,1.0579545454545456,5.522954545454545,0.02159090909090909,3.9425000000000003,0.0,0.0,0.0,18.4775,0.0,6.364999999999999,32.49,0.2375,5.1775,1.0,0.4566477272727273,7.306363636363637
Bailey ZappeB. Zappe,QB,2,10.563492063492065,164.72936507936512,0.9166666666666666,0.846825396825397,6.1111111111111125,0.08730158730158731,0.07857142857142858,-0.4714285714285716,0.0,75.42857142857143,1175.7428571428572,6.2857142857142865,6.442857142857143,55.00000000000001,0.7857142857142858,0.31428571428571433,-1.8857142857142863,0.0,8.32857142857143,0.35,10.563492063492065,169.01587301587304
Mason KinseyM. Kinsey,TE,3,0.30874999999999997,0.0,0.0,0.0,0.0,0.0,0.95,6.95875,0.0,0.6174999999999999,0.0,0.0,0.0,0.0,0.0,1.5675,12.207500000000001,0.0,1.5675,1.0,0.30874999999999997,4.9399999999999995
Robbie ChosenR. Chosen,TE,3,1.593888888888889,0.0,0.0,0.0,0.0,0.0,1.1452777777777778,16.039166666666667,0.08972222222222222,6.744999999999999,0.0,0.0,0.0,0.0,0.0,3.4675,59.8025,0.33249999999999996,2.1849999999999996,1.0,1.593888888888889,25.502222222222223
Will ShipleyW. Shipley,RB,1,0.9,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.6,0.65,0.9,14.4
Irv SmithI. Smith,TE,2,2.1940476190476192,0.0,0.0,0.0,0.0,0.0,2.5220238095238097,17.354464285714286,0.17529761904761904,15.2,0.0,0.0,0.0,0.0,0.0,18.185714285714287,123.63571428571427,1.2214285714285715,7.057142857142858,0.35,2.1940476190476192,35.10476190476191
D.J. TurnerD. Turner,TE,2,2.1026666666666665,0.0,0.0,0.0,4.363666666666667,0.08233333333333333,1.3173333333333332,13.008666666666668,0.08233333333333333,20.013333333333332,0.0,0.0,0.0,30.463333333333335,0.8233333333333334,13.173333333333334,130.08666666666667,0.8233333333333334,8.486666666666666,0.75,2.1026666666666665,33.64266666666666
Gary BrightwellG. Brightwell,TE,2,1.4476190476190476,0.0,0.0,0.0,7.43843537414966,0.03877551020408163,1.2860544217687075,12.02687074829932,0.0,6.514285714285715,0.0,0.0,0.0,34.878571428571426,0.27142857142857146,4.478571428571429,41.66428571428572,0.0,3.935714285714286,0.35,1.4476190476190476,23.16190476190476
Demarcus RobinsonD. Robinson,WR,3,6.458630952380952,0.0,0.0,0.0,0.71875,0.0,2.6577380952380953,38.14791666666667,0.518452380952381,70.8,0.0,0.0,0.0,5.75,0.0,29.3,417.6,5.75,11.200000000000001,1.0,6.458630952380952,103.33809523809524
Jalin HyattJ. Hyatt,TE,2,1.452854938271605,0.0,0.0,0.0,0.0,0.0,2.017283950617284,21.424845679012346,0.0,10.502777777777776,0.0,0.0,0.0,0.0,0.0,11.294444444444443,139.65,0.0,5.119444444444444,0.9,1.452854938271605,23.24567901234568
Justin JeffersonJ. Jefferson,WR,3,12.683194444444446,1.1658333333333333,0.0,0.0,0.28,0.00625,6.317222222222223,95.67208333333335,0.5944444444444444,174.0,17.700000000000003,0.0,0.0,4.3500000000000005,0.1,86.2,1299.15,8.3,13.6,1.0,12.683194444444446,202.93111111111114
Tyquan ThorntonT. Thornton,TE,3,1.7656565656565655,0.0,0.0,0.0,1.4840151515151516,0.008636363636363636,1.759419191919192,18.93354797979798,0.017272727272727273,7.885000000000001,0.0,0.0,0.0,13.632499999999999,0.095,7.552499999999999,72.865,0.19,4.4175,1.0,1.7656565656565655,28.250505050505048
Michael PittmanM. Pittman,TE,3,5.688011904761905,0.0,0.0,0.0,0.19,0.0,4.636452380952381,50.86684523809524,0.17054761904761906,82.365,0.0,0.0,0.0,2.8499999999999996,0.0,67.165,735.3475,2.4699999999999998,13.632499999999999,1.0,5.688011904761905,91.00819047619048
Amon-Ra St. BrownA. St. Brown,TE,3,11.216333333333333,0.2881666666666667,0.041166666666666664,0.0,1.2286666666666666,0.0,6.5645,75.10383333333334,0.6333333333333333,168.245,4.3225,0.6174999999999999,0.0,18.429999999999996,0.0,98.4675,1126.5575,9.5,14.25,1.0,11.216333333333333,179.46133333333333
Aaron RodgersA. Rodgers,QB,3,14.842208333333335,191.3514166666667,1.3158750000000001,0.45695833333333336,5.677833333333334,0.006875000000000001,0.0,0.0,0.0,224.51000000000005,2894.2650000000003,19.910000000000004,6.9300000000000015,85.745,0.11000000000000001,0.0,0.0,0.0,12.76,1.0,14.842208333333335,237.47533333333337
Ben SinnottB. Sinnott,TE,1,1.6624999999999996,0.0,0.0,0.0,0.0,0.0,1.1875,6.649999999999999,0.2375,6.649999999999999,0.0,0.0,0.0,0.0,0.0,4.75,26.599999999999994,0.95,3.8,0.65,1.6624999999999996,26.599999999999994
Jacob CowingJ. Cowing,WR,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.65,2.0,32.0
Tucker KraftT. Kraft,WR,2,6.345679012345678,0.0,0.0,0.0,0.22222222222222224,0.0,3.141975308641975,40.833333333333336,0.4506172839506173,77.55555555555557,0.0,0.0,0.0,2.888888888888889,0.0,37.38888888888889,490.8333333333333,5.611111111111111,11.88888888888889,0.9,6.345679012345678,101.53086419753085
Chase ClaypoolC. Claypool,TE,2,3.042261904761905,0.02261904761904762,0.02261904761904762,0.0,1.3345238095238097,0.0,2.1827380952380953,22.09880952380952,0.19226190476190474,21.57857142857143,0.27142857142857146,0.27142857142857146,0.0,16.014285714285712,0.0,16.692857142857143,164.75714285714287,0.95,5.9714285714285715,0.35,3.042261904761905,48.67619047619048
John WolfordJ. Wolford,QB,1,8.8,214.50000000000003,0.55,1.6500000000000004,17.6,0.0,0.0,0.0,0.0,17.6,429.00000000000006,1.1,3.3000000000000007,35.2,0.0,0.0,0.0,0.0,2.2,0.1,8.8,140.8
Latavius MurrayL. Murray,RB,2,4.457142857142857,0.0,0.0,0.0,26.93571428571429,0.2785714285714286,1.2857142857142858,7.607142857142858,0.0,60.42857142857144,0.0,0.0,0.0,361.8,3.857142857142857,17.614285714285717,106.5857142857143,0.0,12.72857142857143,0.35,4.457142857142857,71.31428571428572
Chase BrownC. Brown,RB,2,8.692222222222222,0.0,0.0,0.0,43.77444444444445,0.30333333333333334,2.527777777777778,18.615555555555552,0.20111111111111113,125.55,0.0,0.0,0.0,633.95,4.55,35.75,254.9,2.85,12.0,0.9,8.692222222222222,139.07555555555555
Brock WrightB. Wright,TE,3,2.1624375,0.0,0.0,0.0,0.0,0.0,1.560375,12.4723125,0.2220625,18.0975,0.0,0.0,0.0,0.0,0.0,12.825,103.8825,1.8525,7.789999999999999,1.0,2.1624375,34.599
Demetric FeltonD. Felton,TE,1,0.0,0.0,0.0,0.0,-1.9,0.0,0.95,3.8,0.0,0.0,0.0,0.0,0.0,-3.8,0.0,1.9,7.6,0.0,1.9,0.1,0.0,0.0
Eric TomlinsonE. Tomlinson,TE,2,0.38000000000000006,0.0,0.0,0.0,0.0,0.0,1.0766666666666669,6.111666666666666,0.03166666666666666,1.5200000000000002,0.0,0.0,0.0,0.0,0.0,2.66,17.036666666666665,0.12666666666666665,2.1533333333333338,0.75,0.38000000000000006,6.080000000000001
Giovanni RicciG. Ricci,TE,2,0.31666666666666676,0.0,0.0,0.0,0.0,0.0,1.0404761904761903,5.880952380952381,0.0,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,2.85,28.500000000000004,0.0,2.3071428571428574,0.35,0.31666666666666676,5.066666666666668
Dante PettisD. Pettis,TE,2,1.3173333333333332,0.0,0.0,0.0,0.46866666666666673,0.0,1.2445,12.331000000000001,0.038,8.233333333333333,0.0,0.0,0.0,4.6866666666666665,0.0,6.2700000000000005,66.5,0.38000000000000006,4.56,0.75,1.3173333333333332,21.077333333333332
Dorian Thompson-RobinsonD. Thompson-Robinson,QB,2,2.5055555555555555,70.24940476190477,0.043650793650793655,1.1676587301587302,24.485912698412704,0.0,0.0,0.0,0.0,12.772222222222222,338.6166666666667,0.3055555555555556,5.194444444444445,106.45555555555558,0.0,0.0,0.0,0.0,5.316666666666666,0.9,2.5055555555555555,40.08888888888889
Miles BoykinM. Boykin,TE,2,0.13571428571428573,0.0,0.0,0.0,0.0,0.0,0.95,5.338095238095239,0.0,0.27142857142857146,0.0,0.0,0.0,0.0,0.0,2.5785714285714287,14.521428571428572,0.0,2.5785714285714287,0.35,0.13571428571428573,2.1714285714285717
John BatesJ. Bates,TE,3,0.7758333333333333,0.0,0.0,0.0,0.0,0.0,1.3933333333333333,12.500416666666666,0.01583333333333333,5.699999999999999,0.0,0.0,0.0,0.0,0.0,10.165,89.3475,0.095,6.6499999999999995,1.0,0.7758333333333333,12.413333333333332
Sterling ShepardS. Shepard,TE,3,2.9466964285714283,0.0,0.0,0.0,3.550625,0.0,2.2443750000000002,22.820922619047618,0.11705357142857142,28.642500000000002,0.0,0.0,0.0,42.6075,0.0,22.040000000000003,223.345,0.95,9.357500000000002,1.0,2.9466964285714283,47.14714285714285
Grant DuBoseG. DuBose,TE,1,0.475,0.0,0.0,0.0,0.0,0.0,0.95,5.225,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.9,10.45,0.0,1.9,0.65,0.475,7.6
Jonnu SmithJ. Smith,TE,3,6.1752087912087905,0.0,0.0,0.0,0.0033928571428571436,0.0,4.467296703296704,47.80431318681318,0.30118131868131864,84.5025,0.0,0.0,0.0,-0.14250000000000002,0.0,60.65749999999999,649.8475000000001,4.18,12.6825,1.0,6.1752087912087905,98.80334065934065
James CookJ. Cook,RB,3,11.295401785714287,0.0,0.0,0.0,57.019017857142856,0.6259821428571428,2.035848214285714,17.932098214285716,0.14625000000000002,162.94500000000002,0.0,0.0,0.0,828.8100000000001,8.819999999999999,29.655000000000005,263.115,2.1600000000000006,13.05,1.0,11.295401785714287,180.72642857142858
James ProcheJ. Proche,TE,3,-0.19,0.0,0.0,0.02375,0.0,0.0,0.8075,5.794999999999999,0.0,-0.04749999999999999,0.0,0.0,0.095,0.0,0.0,2.6125,18.8575,0.0,2.4699999999999998,1.0,-0.19,-3.04
