GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2022091113,2022-09-11,2,7,34,TB,DAL,4,15,82,,0,,0,"(7:34) 3-R.SUCCOP 36 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,,,2022,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,18,OPP,0,,0,,0
2022091113,2022-09-11,3,5,19,TB,DAL,3,3,65,,1,,0,"(5:19) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 13-M.EVANS TO DAL 25 FOR 10 YARDS (3-A.BROWN).",0,,,2022,10,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2022091113,2022-09-11,3,4,36,TB,DAL,1,10,75,,0,,0,"(4:36) 7-L.FOURNETTE LEFT END TO DAL 22 FOR 3 YARDS (55-L.VANDER ESCH). DAL-27-J.KEARSE WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,,,2022,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",25,OPP,0,,0,,0
2022091113,2022-09-11,3,4,6,TB,DAL,2,7,78,,1,,0,"(4:06) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 13-M.EVANS TO DAL 5 FOR 17 YARDS (3-A.BROWN).",0,,,2022,17,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2022091113,2022-09-11,3,3,27,TB,DAL,1,5,95,,1,,0,"(3:27) 12-T.BRADY PASS SHORT LEFT TO 13-M.EVANS FOR 5 YARDS, TOUCHDOWN.",0,,,2022,5,"UNDER CENTER",PASS,0,1,0,1,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2022091113,2022-09-11,3,3,23,TB,DAL,0,0,85,,1,,0,"3-R.SUCCOP EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,,,2022,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2022091113,2022-09-11,3,0,31,DAL,TB,1,10,51,,0,,0,"(:31) (NO HUDDLE) PENALTY ON DAL-78-T.STEELE, FALSE START, 5 YARDS, ENFORCED AT TB 49 - NO PLAY.",0,,,2022,0,"NO HUDDLE","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,49,OPP,1,DAL,1,"FALSE START",5
2022091113,2022-09-11,3,0,0,,,0,0,100,,1,,0,"END QUARTER 3",0,,,2022,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091113,2022-09-11,4,15,0,DAL,TB,2,6,55,,0,,0,"(15:00) 20-T.POLLARD UP THE MIDDLE TO TB 39 FOR 6 YARDS (9-J.TRYON). PENALTY ON DAL-78-T.STEELE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 45 - NO PLAY.",0,,,2022,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,CENTER,45,OPP,1,DAL,1,"OFFENSIVE HOLDING",10
2022091113,2022-09-11,4,9,8,,,0,0,100,,1,,0,"TIMEOUT #1 BY TB AT 09:08.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091113,2022-09-11,4,4,57,DAL,TB,4,1,58,,1,,0,"(4:57) (SHOTGUN) 10-C.RUSH PASS SHORT LEFT TO 86-D.SCHULTZ TO TB 37 FOR 5 YARDS (35-J.DEAN, 54-L.DAVID).",0,,,2022,5,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2022091113,2022-09-11,4,4,35,DAL,TB,1,10,63,,0,,0,"(4:35) (NO HUDDLE, SHOTGUN) 10-C.RUSH PASS INCOMPLETE DEEP RIGHT TO 17-D.HOUSTON.",0,,,2022,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2022091113,2022-09-11,4,4,29,DAL,TB,2,10,63,,0,,0,"(4:29) (SHOTGUN) 10-C.RUSH PASS SHORT RIGHT TO 81-S.FEHOKO TO TB 32 FOR 5 YARDS (26-L.RYAN).",0,,,2022,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2022091113,2022-09-11,4,4,3,DAL,TB,3,5,68,,0,,0,"(4:03) (NO HUDDLE, SHOTGUN) 10-C.RUSH SACKED AT TB 42 FOR -10 YARDS (45-D.WHITE).",0,,,2022,-10,"NO HUDDLE SHOTGUN",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2022091113,2022-09-11,4,3,21,DAL,TB,4,15,58,,0,,0,"(3:21) (SHOTGUN) 10-C.RUSH PASS INCOMPLETE DEEP RIGHT TO 81-S.FEHOKO (32-M.EDWARDS).",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2022091113,2022-09-11,4,3,8,,,0,0,100,,1,,0,"TIMEOUT #1 BY DAL AT 03:08.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091113,2022-09-11,4,3,4,,,0,0,100,,1,,0,"TIMEOUT #2 BY DAL AT 03:04.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091200,2022-09-12,1,9,4,DEN,SEA,1,10,72,,1,,0,"(9:04) 33-J.WILLIAMS RIGHT END PUSHED OB AT SEA 18 FOR 10 YARDS (33-J.ADAMS).",0,,,2022,10,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",28,OPP,0,,0,,0
2022091802,2022-09-18,4,11,53,WAS,DET,1,10,78,,1,,0,"(11:53) (SHOTGUN) 11-C.WENTZ PASS SHORT LEFT TO 23-J.MCKISSIC TO DET 12 FOR 10 YARDS (25-W.HARRIS).",0,,,2022,10,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2022091109,2022-09-11,3,0,0,,,0,0,100,,1,,0,"END QUARTER 3",0,,,2022,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091109,2022-09-11,4,9,36,WAS,JAX,0,0,98,,0,,0,"(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 11-C.WENTZ IS SACKED. ATTEMPT FAILS. PENALTY ON WAS-68-A.NORWELL, ILLEGAL USE OF HANDS, DECLINED.",0,,,2022,0,"UNDER CENTER","TWO-POINT CONVERSION",0,0,0,0,,0,0,0,,0,0,0,1,1,0,,2,OPP,0,WAS,0,"ILLEGAL USE OF HANDS",0
2022091109,2022-09-11,4,1,6,,,0,0,100,,1,,0,"TIMEOUT #2 BY JAX AT 01:06.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091110,2022-09-11,1,11,11,KC,ARI,2,7,73,,0,,0,"(11:11) (SHOTGUN) 25-C.EDWARDS-HELAIRE UP THE MIDDLE TO ARI 27 FOR NO GAIN (7-B.MURPHY).",0,,,2022,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,27,OPP,0,,0,,0
2022091110,2022-09-11,1,10,28,KC,ARI,3,7,73,,1,,0,"(10:28) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 9-J.SMITH-SCHUSTER PUSHED OB AT ARI 9 FOR 18 YARDS (9-I.SIMMONS).",0,,,2022,18,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2022091110,2022-09-11,1,9,47,KC,ARI,1,9,91,,0,,0,"(9:47) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 17-M.HARDMAN.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2022091110,2022-09-11,1,3,24,KC,ARI,1,3,97,,1,,0,"(3:24) 15-P.MAHOMES PASS SHORT MIDDLE TO 25-C.EDWARDS-HELAIRE FOR 3 YARDS, TOUCHDOWN.",0,,,2022,3,"UNDER CENTER",PASS,0,1,0,1,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,3,OPP,0,,0,,0
2022091110,2022-09-11,1,3,20,KC,ARI,0,0,85,,1,,0,"20-J.REID EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,,,2022,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2022091110,2022-09-11,2,15,0,ARI,KC,1,10,65,,0,,0,"(15:00) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 83-G.DORTCH PUSHED OB AT KC 31 FOR 4 YARDS (38-L.SNEED).",0,,,2022,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2022091110,2022-09-11,2,14,27,ARI,KC,2,6,69,,1,,0,"(14:27) (SHOTGUN) 6-J.CONNER UP THE MIDDLE PUSHED OB AT KC 23 FOR 8 YARDS (38-L.SNEED).",0,,,2022,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,31,OPP,0,,0,,0
2022091110,2022-09-11,2,10,34,KC,ARI,3,2,51,,0,,0,"(10:34) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 17-M.HARDMAN PUSHED OB AT ARI 41 FOR 8 YARDS (7-B.MURPHY). PENALTY ON ARI-34-J.THOMPSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT ARI 41.",0,,,2022,8,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,49,OPP,1,ARI,0,"UNNECESSARY ROUGHNESS",15
2022091110,2022-09-11,2,10,20,KC,ARI,1,10,74,,0,,0,"(10:20) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 9-J.SMITH-SCHUSTER PUSHED OB AT ARI 19 FOR 7 YARDS (7-B.MURPHY).",0,,,2022,7,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2022091110,2022-09-11,2,0,53,ARI,KC,2,5,63,,0,,0,"(:53) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP RIGHT TO 17-A.ISABELLA (22-J.THORNHILL).",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2022091110,2022-09-11,2,0,46,ARI,KC,3,5,63,,0,,0,"(:46) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 83-G.DORTCH TO KC 34 FOR 3 YARDS (20-J.REID).",0,,,2022,3,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2022091110,2022-09-11,2,0,40,,,0,0,100,,1,,0,"TIMEOUT #1 BY ARI AT 00:40.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091110,2022-09-11,2,0,40,ARI,KC,4,2,66,,0,,0,"(:40) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP LEFT TO 6-J.CONNER [56-G.KARLAFTIS].",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2022091110,2022-09-11,2,0,0,,,0,0,100,,1,,0,"END QUARTER 2",0,,,2022,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091111,2022-09-11,4,9,6,LAC,LV,1,10,64,,0,,0,"(9:06) (SHOTGUN) 20-S.MICHEL RIGHT TACKLE TO LV 30 FOR 6 YARDS (95-K.VICKERS, 24-J.ABRAM).",0,,,2022,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",36,OPP,0,,0,,0
2022091111,2022-09-11,4,8,23,LAC,LV,2,4,70,,0,,0,"(8:23) 20-S.MICHEL RIGHT GUARD TO LV 31 FOR -1 YARDS (98-M.CROSBY, 5-D.DEABLO).",0,,,2022,-1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",30,OPP,0,,0,,0
2022091111,2022-09-11,4,7,42,LAC,LV,3,5,69,,0,,0,"(7:42) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 15-J.GUYTON.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2022091111,2022-09-11,4,7,37,LAC,LV,4,5,69,,0,,0,"(7:37) 6-D.HOPKINS 49 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,,,2022,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2022091111,2022-09-11,4,6,59,LV,LAC,1,10,55,,0,,0,"(6:59) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT MIDDLE TO 17-D.ADAMS (23-B.CALLAHAN) [23-B.CALLAHAN].",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2022091111,2022-09-11,4,5,28,LV,LAC,1,10,66,,1,,0,"(5:28) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT TO 83-D.WALLER TO LAC 3 FOR 31 YARDS (3-D.JAMES).",0,,,2022,31,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2022091111,2022-09-11,4,4,32,LV,LAC,0,0,99,,0,,0,"(PASS FORMATION) PENALTY ON LV-72-J.ELUEMUNOR, FALSE START, 5 YARDS, ENFORCED AT LAC 1 - NO PLAY.",0,,,2022,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,1,OPP,1,LV,1,"FALSE START",5
2022091111,2022-09-11,4,2,0,,,0,0,100,,1,,0,"TWO-MINUTE WARNING",0,,,2022,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091801,2022-09-18,4,6,4,CLE,NYJ,1,10,66,,0,,0,"(6:04) 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT LEFT TACKLE TO NYJ 39 FOR -5 YARDS (9-K.ALEXANDER). NYJ-52-J.JOHNSON WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.",0,,,2022,-5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",34,OPP,0,,0,,0
2022091801,2022-09-18,4,5,39,CLE,NYJ,2,15,61,,0,,0,"(5:39) (SHOTGUN) 24-N.CHUBB LEFT TACKLE TO NYJ 42 FOR -3 YARDS (57-C.MOSLEY).",0,,,2022,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",39,OPP,0,,0,,0
2022091801,2022-09-18,4,4,58,CLE,NYJ,3,18,58,,0,,0,"(4:58) (SHOTGUN) 7-J.BRISSETT SACKED AT 50 FOR -8 YARDS (SACK SPLIT BY 95-Q.WILLIAMS AND 58-C.LAWSON).",0,,,2022,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2022091801,2022-09-18,4,4,58,,,0,0,100,,1,,0,"TIMEOUT #1 BY CLE AT 04:58.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091801,2022-09-18,4,4,14,CLE,NYJ,4,26,100,,0,,0,"(4:14) 13-C.BOJORQUEZ PUNTS 42 YARDS TO NYJ 8, CENTER-47-C.HUGHLETT, DOWNED BY CLE-33-R.HARRISON.",0,,,2022,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091801,2022-09-18,4,2,9,,,0,0,100,,1,,0,"TIMEOUT #3 BY NYJ AT 02:09.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022091801,2022-09-18,4,2,2,CLE,NYJ,1,10,88,,1,,0,"(2:02) 68-M.DUNN REPORTED IN AS ELIGIBLE.  24-N.CHUBB LEFT TACKLE FOR 12 YARDS, TOUCHDOWN.",0,,,2022,12,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",12,OPP,0,,0,,0
